timestamp,tank_id,temp_c,do_mgL,ph,ammonia_mgL,turbidity_ntu,flow_Lmin
2026-05-10 19:00:00,T3,28.94,7.13,7.25,0.303,5.0,424.6
2026-05-05 08:10:00,T2,28.4,5.53,6.78,0.43,6.4,422.0
2026-03-29 21:40:00,T2,28.71,6.54,7.12,0.205,3.2,425.4
2026-03-23 05:30:00,T3,27.98,6.7,7.3,0.16,3.0,418.8
2026-03-23 14:50:00,T1,28.29,7.1,7.22,0.237,4.4,422.3
2026-04-04 05:30:00,T3,28.07,6.78,7.0,0.149,3.2,421.2
2026-03-17 20:40:00,T4,28.62,7.42,6.8,0.215,3.9,422.0
2026-04-14 22:20:00,T4,28.79,7.46,6.72,0.18,3.2,427.0
2026-05-25 16:50:00,T2,29.02,7.41,6.83,0.173,3.5,419.0
2026-04-21 21:50:00,T2,28.93,7.38,7.11,0.157,3.1,425.3
2026-05-23 04:50:00,T2,28.71,6.78,6.9,0.157,3.2,421.2
2026-04-08 02:00:00,T4,28.51,7.09,6.9,0.165,3.4,420.0
2026-03-25 14:20:00,T3,28.13,6.66,7.22,0.269,4.7,416.7
2026-03-18 14:00:00,T1,28.09,6.7,6.8,0.276,5.3,422.7
2026-04-25 18:20:00,T1,28.84,6.67,6.91,0.982,6.5,419.2
2026-03-27 23:40:00,T4,28.64,7.44,7.19,0.197,2.5,423.4
2026-03-16 04:00:00,T2,28.07,6.81,6.87,0.163,3.4,419.1
2026-03-09 02:20:00,T4,28.28,6.93,7.04,0.143,2.8,426.2
2026-03-16 23:20:00,T4,28.48,7.47,6.86,0.164,3.4,422.0
2026-04-16 10:40:00,T4,28.15,6.54,7.26,0.221,3.6,418.4
2026-04-06 07:40:00,T3,28.08,6.7,6.95,0.153,2.8,419.0
2026-05-12 07:30:00,T1,28.46,6.54,7.16,0.147,3.2,420.8
2026-03-27 12:50:00,T4,28.16,6.85,7.2,0.193,3.2,419.2
2026-04-20 07:00:00,T3,28.17,6.7,7.19,0.142,2.9,423.4
2026-04-25 19:00:00,T1,28.9,7.0,6.9,0.907,5.2,420.8
2026-05-19 03:20:00,T2,28.83,6.65,7.0,0.12,3.2,418.4
2026-05-17 01:20:00,T1,28.93,7.04,7.05,0.171,2.2,418.9
2026-04-21 17:40:00,T3,28.73,7.59,7.15,0.18,3.8,416.0
2026-03-07 02:20:00,T2,28.01,7.17,7.09,0.194,3.2,421.1
2026-03-12 18:10:00,T2,28.41,6.68,6.95,0.471,6.1,420.6
2026-04-04 12:40:00,T3,28.11,6.97,7.0,0.184,3.0,420.5
2026-04-16 17:20:00,T3,28.61,7.34,7.28,0.179,3.3,419.9
2026-03-16 05:30:00,T1,27.94,6.78,6.86,0.128,3.1,420.7
2026-03-16 12:20:00,T1,27.88,6.93,6.86,0.164,2.9,420.9
2026-04-30 00:50:00,T4,29.58,6.84,6.74,1.57,3.8,423.1
2026-04-28 02:30:00,T4,29.5,6.49,6.73,1.901,3.5,422.6
2026-05-08 19:50:00,T2,29.09,7.13,7.24,0.264,3.9,423.9
2026-04-14 03:40:00,T3,28.32,6.88,6.74,0.163,3.3,418.4
2026-05-03 11:50:00,T1,28.39,6.6,6.8,0.143,3.1,419.5
2026-04-24 09:50:00,T2,28.21,6.19,7.06,0.25,4.0,420.4
2026-05-14 18:10:00,T2,28.99,6.76,7.1,0.42,6.6,421.6
2026-03-29 12:00:00,T3,27.99,6.76,7.15,0.209,3.8,415.3
2026-03-14 02:00:00,T4,28.27,7.08,6.93,0.191,3.1,421.7
2026-05-24 07:10:00,T2,28.63,6.45,6.86,0.165,2.9,419.7
2026-05-26 08:30:00,T3,28.44,5.98,6.87,0.362,5.4,412.7
2026-04-09 23:10:00,T4,28.77,7.34,6.85,0.179,3.5,424.4
2026-04-17 21:10:00,T1,28.78,7.53,7.21,0.196,3.2,419.9
2026-04-23 02:10:00,T3,28.61,7.08,7.11,0.124,3.3,420.4
2026-05-29 12:40:00,T4,29.59,6.74,6.75,0.174,3.4,420.7
2026-04-24 06:20:00,T3,28.29,6.58,7.08,0.147,3.1,420.0
2026-04-09 21:00:00,T1,28.77,7.56,6.81,0.164,3.2,418.1
2026-05-14 19:20:00,T4,29.96,6.95,7.14,0.286,4.4,422.0
2026-03-29 18:00:00,T1,28.52,6.66,7.06,0.44,6.7,422.8
2026-04-19 15:40:00,T3,28.59,7.14,7.21,0.219,3.6,417.5
2026-05-24 03:50:00,T1,28.78,6.72,6.85,0.137,3.0,415.4
2026-03-20 14:20:00,T2,28.24,6.69,6.75,0.289,5.2,418.4
2026-05-09 07:40:00,T2,28.38,6.42,7.25,0.161,3.6,423.6
2026-04-04 08:50:00,T1,28.03,6.18,6.93,0.312,5.4,420.4
2026-05-24 18:30:00,T2,29.11,6.77,6.86,0.376,6.0,423.8
2026-04-06 11:50:00,T4,28.18,6.77,6.94,0.187,3.4,421.1
2026-05-07 19:20:00,T3,29.0,7.19,6.76,0.306,4.4,417.0
2026-05-05 09:30:00,T2,28.33,6.32,6.78,0.264,4.4,425.8
2026-03-14 10:40:00,T3,27.88,6.57,6.88,0.214,4.1,419.6
2026-03-27 03:10:00,T1,28.27,6.95,7.15,0.162,3.6,421.8
2026-05-16 09:30:00,T4,29.3,6.02,7.12,0.272,4.7,423.3
2026-04-20 10:40:00,T4,29.08,6.41,7.17,0.237,3.7,426.7
2026-03-02 14:20:00,T1,27.88,6.76,7.21,0.248,4.6,418.0
2026-05-19 04:30:00,T1,28.64,6.7,7.0,0.172,3.1,422.4
2026-04-22 06:20:00,T1,28.23,6.73,7.1,0.191,3.4,418.4
2026-04-23 16:10:00,T2,28.7,7.33,7.07,0.152,3.6,424.7
2026-04-13 11:10:00,T2,28.16,6.51,6.71,0.205,3.7,421.9
2026-05-01 18:10:00,T1,28.9,6.65,6.81,0.641,6.9,417.9
2026-03-10 17:40:00,T2,28.41,7.54,7.02,0.228,3.7,417.3
2026-04-29 13:20:00,T4,29.35,5.81,6.71,1.994,6.5,421.5
2026-04-23 23:10:00,T1,28.8,7.5,7.05,0.153,3.3,422.2
2026-03-13 00:30:00,T1,28.33,7.35,6.94,0.172,3.2,423.8
2026-04-14 04:40:00,T4,28.31,6.71,6.75,0.157,3.2,416.6
2026-03-29 04:00:00,T3,28.12,6.79,7.16,0.166,3.0,423.0
2026-03-18 22:00:00,T4,28.59,7.54,6.8,0.196,3.7,422.9
2026-05-23 15:20:00,T4,29.76,6.84,6.92,0.203,4.2,423.3
2026-05-24 18:10:00,T2,29.13,6.57,6.85,0.47,6.9,423.0
2026-04-13 18:50:00,T4,28.84,6.87,6.75,0.363,5.2,419.5
2026-05-08 16:20:00,T4,29.73,7.14,7.31,0.226,3.4,424.4
2026-04-09 16:00:00,T2,28.61,7.37,6.81,0.191,3.8,419.8
2026-04-13 21:40:00,T4,28.8,7.52,6.77,0.211,3.6,419.4
2026-05-21 12:00:00,T4,29.45,6.59,6.97,0.202,3.9,426.9
2026-03-27 16:40:00,T3,28.31,7.63,7.19,0.172,2.7,419.9
2026-03-06 14:40:00,T3,28.03,7.05,7.1,0.222,4.1,422.9
2026-03-27 04:10:00,T3,28.15,6.99,7.21,0.124,3.1,418.8
2026-05-05 13:30:00,T2,28.56,6.27,6.76,0.357,5.4,423.6
2026-03-08 19:40:00,T2,28.36,7.48,7.07,0.234,4.1,422.1
2026-03-20 20:50:00,T1,28.57,7.45,6.74,0.225,3.9,415.8
2026-04-18 03:30:00,T4,29.26,6.91,7.23,0.167,3.0,422.3
2026-05-21 11:10:00,T3,28.46,6.63,6.99,0.148,3.5,416.9
2026-03-03 04:40:00,T3,27.82,6.87,7.19,0.173,3.9,418.7
2026-05-22 18:10:00,T4,29.96,6.5,6.95,0.436,6.8,419.8
2026-04-02 05:50:00,T1,28.08,6.76,6.99,0.156,2.7,422.1
2026-03-06 04:50:00,T1,27.84,6.9,7.1,0.107,3.0,418.9
2026-03-20 02:10:00,T1,28.3,6.98,6.75,0.192,3.2,420.4
2026-03-08 19:50:00,T2,28.56,7.37,7.05,0.211,4.5,424.4
2026-04-02 23:20:00,T4,28.67,7.43,7.04,0.133,3.2,422.1
2026-05-19 07:00:00,T2,28.52,6.48,6.99,0.157,2.4,419.4
2026-03-09 05:20:00,T4,27.88,6.57,7.03,0.169,3.2,421.4
2026-05-15 09:10:00,T4,29.2,5.89,7.14,0.302,4.7,424.4
2026-04-02 06:00:00,T4,28.12,6.69,7.07,0.187,2.8,420.5
2026-04-20 19:50:00,T3,28.82,7.41,7.18,0.201,4.1,417.6
2026-05-14 00:20:00,T4,29.83,7.16,7.16,0.179,3.2,419.8
2026-04-01 18:10:00,T1,28.59,6.84,6.99,0.385,6.2,420.7
2026-03-11 04:10:00,T2,28.07,6.86,6.99,0.13,3.1,418.2
2026-05-27 20:30:00,T1,29.16,7.34,6.77,0.215,4.0,423.0
2026-05-25 00:10:00,T3,29.07,7.26,6.9,0.165,2.9,414.9
2026-04-24 22:00:00,T2,28.96,7.55,7.04,0.198,2.9,424.6
2026-05-10 11:30:00,T4,29.34,6.52,7.24,0.206,3.6,424.8
2026-03-09 20:40:00,T1,28.4,7.49,7.02,0.217,3.6,420.7
2026-04-25 21:50:00,T1,28.94,7.4,6.88,0.911,3.7,418.4
2026-04-19 04:00:00,T1,28.46,6.81,7.17,0.149,3.0,420.5
2026-05-28 19:10:00,T4,30.07,7.01,6.79,0.308,5.3,422.1
2026-03-21 04:00:00,T3,28.07,6.89,6.71,0.147,3.2,423.6
2026-04-03 08:00:00,T3,27.95,5.55,7.02,0.435,7.2,418.7
2026-05-03 15:20:00,T4,29.54,7.01,6.83,0.213,4.5,426.6
2026-03-31 21:40:00,T4,28.76,7.53,7.08,0.212,3.6,421.2
2026-04-19 19:30:00,T1,28.79,7.34,7.14,0.256,4.4,420.5
2026-05-16 21:40:00,T2,29.19,7.36,7.07,0.216,2.8,421.8
2026-05-17 14:10:00,T4,29.61,6.56,7.07,0.304,4.5,422.4
2026-04-01 06:10:00,T4,28.1,6.64,7.07,0.185,2.7,417.6
2026-04-30 09:40:00,T2,28.25,5.85,6.73,1.443,4.6,424.2
2026-03-06 01:20:00,T3,28.15,7.24,7.12,0.123,2.7,419.3
2026-03-11 09:50:00,T3,27.71,6.37,6.99,0.212,4.1,420.9
2026-03-11 16:00:00,T4,28.33,7.28,6.99,0.206,3.1,422.0
2026-05-19 18:50:00,T1,29.11,7.06,6.98,0.345,5.1,419.7
2026-04-09 02:30:00,T4,28.59,7.05,6.86,0.169,2.6,419.3
2026-05-25 01:40:00,T3,28.87,7.09,6.88,0.157,3.2,420.3
2026-04-04 06:20:00,T2,28.12,6.6,6.97,0.148,3.0,424.9
2026-05-28 11:20:00,T1,28.51,6.6,6.74,0.186,3.7,418.3
2026-04-24 04:20:00,T2,28.47,6.68,7.06,0.177,3.2,422.6
2026-04-05 15:10:00,T3,28.28,6.99,6.97,0.182,4.3,419.3
2026-04-29 21:30:00,T4,29.78,7.09,6.71,1.629,3.8,428.9
2026-05-10 04:10:00,T1,28.5,6.91,7.21,0.14,3.0,423.0
2026-04-11 11:40:00,T4,28.11,6.8,6.81,0.185,3.3,423.3
2026-04-23 10:30:00,T1,28.25,6.63,7.06,0.198,4.1,419.3
2026-04-10 04:10:00,T4,28.34,6.9,6.84,0.17,3.1,421.8
2026-03-11 20:10:00,T4,28.47,7.37,6.98,0.218,4.0,423.1
2026-05-23 17:10:00,T3,29.03,7.44,6.92,0.141,3.3,420.9
2026-03-19 09:00:00,T4,27.94,5.95,6.8,0.309,4.6,421.9
2026-04-02 12:10:00,T3,27.94,6.9,7.03,0.17,2.9,415.3
2026-03-29 06:50:00,T2,28.04,5.45,7.12,0.157,2.7,420.9
2026-03-16 22:30:00,T2,28.55,7.53,6.84,0.191,3.4,424.6
2026-05-06 05:10:00,T2,28.53,6.71,6.77,0.14,3.3,420.1
2026-04-27 16:10:00,T2,28.69,6.87,6.73,1.864,3.2,419.7
2026-03-02 06:50:00,T1,27.79,6.75,7.21,0.135,3.0,416.0
2026-03-19 05:40:00,T2,27.95,6.6,6.78,0.148,3.1,419.6
2026-03-02 15:50:00,T4,28.2,7.19,7.21,0.23,3.8,420.9
2026-03-19 01:00:00,T3,28.32,7.4,6.79,0.132,3.0,424.5
2026-04-08 23:50:00,T2,28.63,7.32,6.83,0.177,3.2,420.6
2026-03-20 03:40:00,T4,28.13,6.71,6.77,0.164,3.1,420.7
2026-04-14 09:40:00,T1,28.19,6.31,7.28,0.246,4.2,417.9
2026-03-03 08:20:00,T3,27.71,5.84,7.18,0.388,6.3,420.1
2026-03-08 07:50:00,T4,27.8,6.58,7.07,0.156,2.7,417.6
2026-04-27 19:20:00,T3,28.94,6.98,6.77,2.003,4.1,417.7
2026-03-22 03:50:00,T3,28.06,7.06,6.7,0.133,2.5,418.6
2026-03-04 13:20:00,T4,27.93,6.2,7.17,0.426,6.2,423.2
2026-05-01 11:10:00,T4,29.15,6.39,6.83,0.645,3.9,422.5
2026-04-21 05:40:00,T1,28.22,6.63,7.11,0.174,3.0,416.6
2026-04-13 22:50:00,T4,28.79,7.33,6.75,0.147,3.7,423.0
2026-03-22 04:10:00,T1,28.18,6.8,6.7,0.118,2.8,420.1
2026-04-13 18:20:00,T2,28.75,6.81,6.71,0.393,6.4,420.4
2026-03-24 19:40:00,T1,28.48,7.45,7.22,0.246,4.7,416.9
2026-05-10 00:40:00,T1,28.87,7.24,7.22,0.133,3.2,417.0
2026-04-11 15:30:00,T3,28.43,7.12,6.83,0.216,3.3,420.8
2026-05-29 16:30:00,T4,29.92,7.3,6.78,0.186,3.7,420.8
2026-04-13 23:50:00,T4,28.73,7.45,6.75,0.2,3.2,423.3
2026-03-15 23:20:00,T1,28.44,7.52,6.86,0.15,2.8,422.2
2026-05-22 07:50:00,T4,29.4,6.45,6.96,0.17,3.8,423.0
2026-05-08 09:50:00,T4,29.16,6.24,6.7,0.277,3.9,420.4
2026-03-18 12:20:00,T4,28.02,6.82,6.8,0.166,3.7,421.8
2026-05-26 06:30:00,T3,28.61,6.62,6.85,0.151,3.6,416.3
2026-05-07 13:40:00,T4,29.34,6.42,6.71,0.353,5.5,422.8
2026-04-21 06:20:00,T2,28.26,6.63,7.16,0.124,2.7,420.6
2026-04-07 08:40:00,T4,28.02,5.93,6.92,0.338,5.7,423.4
2026-05-27 11:10:00,T3,28.47,6.71,6.82,0.18,3.7,419.3
2026-04-14 03:30:00,T2,28.42,6.96,6.71,0.14,2.9,419.9
2026-03-01 05:50:00,T2,27.8,6.71,7.26,0.208,3.0,416.6
2026-05-13 10:10:00,T1,28.4,6.44,7.13,0.239,3.6,420.8
2026-03-20 06:40:00,T2,27.86,6.66,6.76,0.157,2.7,420.8
2026-04-23 17:30:00,T1,28.72,7.53,7.06,0.162,3.2,420.5
2026-04-12 17:50:00,T1,28.76,7.52,6.72,0.167,3.4,415.6
2026-05-20 06:20:00,T2,28.51,6.6,6.99,0.136,3.4,422.5
2026-04-06 11:40:00,T2,28.11,6.73,6.9,0.21,3.3,423.9
2026-04-24 16:40:00,T3,28.7,7.49,7.09,0.185,3.0,419.9
2026-05-07 01:50:00,T3,28.73,7.18,6.76,0.127,2.9,411.3
2026-05-09 07:10:00,T1,28.33,6.55,7.24,0.154,3.1,419.4
2026-03-09 15:00:00,T4,28.14,6.88,7.04,0.242,4.4,423.0
2026-05-01 00:40:00,T2,28.86,7.1,6.79,0.918,3.1,426.2
2026-03-07 06:40:00,T4,27.9,6.46,7.11,0.187,2.8,425.2
2026-04-24 20:40:00,T1,28.86,7.53,7.01,0.209,3.4,419.6
2026-05-09 09:20:00,T2,28.32,6.03,7.26,0.269,5.1,418.8
2026-04-30 12:20:00,T2,28.4,6.51,6.75,1.303,3.3,421.0
2026-04-27 10:00:00,T3,28.24,6.06,6.8,1.836,3.9,420.6
2026-05-28 06:50:00,T1,28.7,6.42,6.75,0.176,3.2,422.6
2026-03-29 13:50:00,T2,28.23,5.52,7.12,0.327,5.9,421.7
2026-03-23 19:30:00,T1,28.59,7.3,7.22,0.288,4.2,422.8
2026-03-13 06:50:00,T3,27.86,6.64,6.94,0.18,2.6,417.4
2026-04-13 00:30:00,T2,28.68,7.35,6.73,0.149,3.8,418.3
2026-03-12 07:00:00,T2,27.74,6.65,6.96,0.14,3.2,424.0
2026-04-07 02:20:00,T2,28.57,7.03,6.9,0.172,3.2,419.6
2026-05-18 14:20:00,T1,28.7,6.68,7.0,0.298,4.8,423.6
2026-05-01 01:40:00,T3,28.65,7.12,6.79,0.884,2.2,427.1
2026-03-08 00:20:00,T3,28.26,7.45,7.07,0.137,2.9,422.7
2026-04-01 04:00:00,T3,28.08,6.95,7.06,0.121,3.0,418.5
2026-03-20 17:40:00,T3,28.48,7.58,6.74,0.205,3.8,417.9
2026-05-05 19:30:00,T2,28.95,7.3,6.76,0.274,4.4,423.3
2026-05-03 20:20:00,T1,28.88,7.36,6.79,0.189,4.0,418.9
2026-03-09 07:00:00,T4,27.82,6.62,7.05,0.139,2.7,424.4
2026-04-16 23:40:00,T3,28.71,7.38,7.26,0.144,3.0,414.3
2026-05-13 06:00:00,T2,28.49,6.45,7.16,0.154,3.1,423.4
2026-03-21 01:00:00,T2,28.4,7.24,6.74,0.172,3.4,418.4
2026-05-13 22:00:00,T2,29.19,7.38,7.14,0.189,3.4,423.6
2026-03-26 00:00:00,T4,28.56,7.37,7.24,0.163,3.5,422.8
2026-03-25 03:10:00,T4,28.35,6.88,7.22,0.18,2.8,419.8
2026-05-23 06:20:00,T2,28.62,6.63,6.9,0.14,3.8,422.6
2026-03-13 07:30:00,T3,27.73,6.7,6.95,0.156,2.8,418.7
2026-05-22 14:20:00,T4,29.62,6.59,6.95,0.296,4.6,421.6
2026-03-04 21:40:00,T3,28.29,7.66,7.15,0.192,3.0,418.1
2026-05-09 20:10:00,T4,29.96,7.31,7.28,0.254,4.2,420.3
2026-04-04 07:20:00,T3,28.02,6.66,7.0,0.111,3.3,423.5
2026-03-11 08:00:00,T1,27.78,5.75,6.99,0.471,7.1,421.5
2026-04-26 23:00:00,T1,28.89,7.28,6.76,1.561,3.1,417.2
2026-04-03 01:30:00,T4,28.53,7.1,7.03,0.191,3.0,424.8
2026-03-01 06:10:00,T2,27.86,6.73,7.23,0.176,3.5,416.5
2026-03-10 18:30:00,T2,28.35,7.04,7.0,0.387,6.0,424.3
2026-03-08 22:50:00,T1,28.41,7.4,7.04,0.116,2.6,420.1
2026-04-21 21:00:00,T4,29.83,7.5,7.11,0.215,3.9,417.5
2026-04-11 05:10:00,T4,28.31,6.74,6.84,0.157,3.5,418.8
2026-05-18 03:20:00,T4,29.6,6.69,7.05,0.157,3.3,422.2
2026-03-09 18:20:00,T1,28.39,6.68,7.02,0.408,6.2,424.2
2026-03-25 18:20:00,T1,28.54,6.83,7.18,0.396,6.1,418.9
2026-03-07 22:10:00,T4,28.43,7.37,7.08,0.178,3.2,425.9
2026-04-01 19:30:00,T3,28.66,7.23,7.07,0.225,4.2,419.3
2026-04-19 15:50:00,T4,29.48,7.11,7.17,0.187,3.5,418.9
2026-05-11 00:50:00,T2,29.0,7.18,7.23,0.136,3.3,425.3
2026-04-08 08:20:00,T2,28.09,5.63,6.86,0.385,6.3,420.9
2026-04-24 15:40:00,T1,28.65,7.13,7.03,0.21,3.3,421.5
2026-04-06 03:20:00,T1,28.25,6.97,6.87,0.153,2.9,422.0
2026-05-06 17:00:00,T4,29.73,7.43,6.75,0.191,3.4,415.6
2026-03-23 07:50:00,T3,27.89,6.57,7.31,0.15,3.3,425.0
2026-03-19 20:20:00,T1,28.52,7.43,6.77,0.185,3.6,425.0
2026-04-24 14:00:00,T3,28.39,6.81,7.09,0.324,4.7,419.7
2026-05-21 07:30:00,T4,29.41,6.39,6.96,0.155,2.9,419.9
2026-05-29 11:20:00,T4,29.45,6.63,6.79,0.208,3.6,423.2
2026-05-13 07:40:00,T2,28.41,6.38,7.16,0.155,3.2,419.6
2026-05-12 02:10:00,T3,28.77,7.03,7.24,0.15,3.0,417.1
2026-04-03 19:20:00,T1,28.75,7.38,6.94,0.274,4.7,422.0
2026-05-15 16:40:00,T3,28.82,7.4,7.15,0.207,3.2,416.4
2026-05-16 23:20:00,T2,29.11,7.58,7.05,0.151,2.9,424.2
2026-03-22 01:20:00,T2,28.38,7.19,6.73,0.122,3.3,418.1
2026-04-15 09:30:00,T3,28.07,6.37,6.72,0.264,4.5,418.0
2026-03-31 08:50:00,T1,28.04,6.07,7.04,0.312,5.2,418.1
2026-05-27 07:10:00,T4,29.4,6.52,6.83,0.151,2.8,422.7
2026-04-13 06:20:00,T3,28.06,6.56,6.77,0.185,3.1,415.4
2026-03-19 16:40:00,T1,28.32,7.52,6.77,0.14,3.7,417.5
2026-03-30 06:40:00,T1,28.06,6.64,7.06,0.158,2.7,423.4
2026-05-25 23:20:00,T1,29.13,7.33,6.83,0.134,3.3,421.4
2026-04-08 06:00:00,T2,28.18,6.51,6.87,0.192,2.9,420.6
2026-04-20 07:40:00,T2,28.26,6.56,7.15,0.163,3.2,418.5
2026-05-05 16:30:00,T3,28.75,7.5,6.8,0.156,3.1,420.6
2026-03-15 16:20:00,T3,28.19,7.49,6.87,0.143,2.5,417.6
2026-04-11 19:40:00,T3,28.84,7.26,6.83,0.227,4.5,423.4
2026-04-14 09:20:00,T4,28.18,6.03,6.73,0.282,4.5,422.3
2026-05-05 20:10:00,T2,29.09,7.3,6.76,0.223,4.1,417.0
2026-03-10 00:50:00,T1,28.17,7.45,7.02,0.149,2.8,424.6
2026-04-13 03:40:00,T2,28.38,6.96,6.76,0.188,2.8,422.1
2026-05-18 10:20:00,T2,28.51,6.31,7.01,0.224,4.0,413.7
2026-03-18 05:00:00,T3,27.97,6.77,6.8,0.144,2.5,421.2
2026-03-30 10:50:00,T2,28.0,5.29,7.09,0.218,3.6,420.6
2026-05-20 09:00:00,T3,28.46,6.14,7.02,0.335,5.1,422.2
2026-04-23 18:50:00,T1,28.81,7.09,7.05,0.332,5.1,414.7
2026-05-28 16:00:00,T2,29.1,7.27,6.76,0.188,4.5,419.5
2026-03-01 11:00:00,T1,27.68,6.61,7.23,0.175,3.8,420.4
2026-05-11 10:10:00,T4,29.38,6.36,7.25,0.22,3.9,422.6
2026-04-17 20:30:00,T3,28.86,7.49,7.24,0.187,3.8,421.2
2026-05-12 02:50:00,T4,29.57,6.83,7.2,0.15,3.1,422.7
2026-04-12 05:00:00,T3,28.21,6.77,6.83,0.136,2.8,416.3
2026-05-05 03:50:00,T2,28.67,6.92,6.77,0.146,2.4,419.6
2026-03-23 14:20:00,T4,28.26,6.7,7.3,0.3,4.7,419.4
2026-05-17 22:50:00,T4,30.01,7.26,7.06,0.16,3.9,420.6
2026-03-23 02:20:00,T1,28.25,7.1,7.25,0.13,3.0,420.3
2026-03-24 20:00:00,T1,28.55,7.52,7.21,0.229,4.0,421.4
2026-04-28 08:20:00,T4,29.08,5.14,6.71,2.178,6.9,420.9
2026-05-01 04:30:00,T2,28.39,6.78,6.8,0.766,3.1,425.2
2026-03-31 08:30:00,T4,28.07,5.79,7.1,0.373,6.0,418.8
2026-04-03 21:00:00,T4,28.72,7.48,7.0,0.174,3.7,420.3
2026-04-08 17:20:00,T1,28.6,7.63,6.84,0.162,3.4,419.5
2026-03-03 20:30:00,T3,28.43,7.52,7.18,0.199,4.2,419.5
2026-05-22 06:10:00,T4,29.45,6.6,6.94,0.156,2.9,417.8
2026-05-27 12:30:00,T1,28.7,6.94,6.77,0.162,3.7,421.0
2026-03-20 18:50:00,T2,28.55,6.88,6.74,0.334,5.2,420.4
2026-03-12 20:10:00,T2,28.46,7.59,6.96,0.255,4.2,420.0
2026-04-25 02:40:00,T2,28.61,6.87,7.02,0.266,3.2,421.2
2026-05-26 12:10:00,T1,28.66,6.72,6.79,0.162,3.4,422.3
2026-04-08 17:30:00,T3,28.58,7.62,6.87,0.168,3.2,417.2
2026-04-03 18:40:00,T1,28.57,7.05,6.95,0.357,6.0,421.1
2026-03-13 18:00:00,T2,28.3,6.65,6.94,0.481,6.5,417.7
2026-05-16 16:00:00,T4,29.63,7.23,7.1,0.213,4.3,421.5
2026-03-04 19:20:00,T4,28.4,7.19,7.16,0.335,4.7,422.9
2026-04-08 10:00:00,T3,28.06,6.36,6.91,0.205,3.9,418.8
2026-04-15 18:10:00,T2,28.76,6.66,7.28,0.429,6.8,419.7
2026-05-03 13:50:00,T3,28.5,6.65,6.85,0.284,5.7,421.8
2026-04-04 21:40:00,T1,28.68,7.44,6.9,0.16,3.4,420.7
2026-05-09 12:20:00,T3,28.4,6.77,7.29,0.143,3.1,422.4
2026-03-10 02:50:00,T1,28.13,6.86,7.03,0.162,2.8,420.3
2026-05-20 11:10:00,T3,28.47,6.66,7.02,0.202,3.2,423.3
2026-04-17 18:40:00,T3,28.72,6.94,7.26,0.329,5.4,418.7
2026-05-23 01:10:00,T4,29.88,7.05,6.94,0.173,3.3,420.4
2026-04-22 19:50:00,T2,28.97,7.36,7.1,0.253,4.0,419.1
2026-03-01 02:00:00,T2,28.18,7.11,7.25,0.169,2.9,419.2
2026-04-04 12:50:00,T2,28.24,7.02,6.94,0.174,3.2,420.6
2026-05-04 00:10:00,T3,28.81,7.37,6.84,0.119,3.3,418.6
2026-05-14 18:20:00,T2,29.13,6.69,7.13,0.37,6.6,424.2
2026-05-11 06:30:00,T4,29.31,6.45,7.24,0.174,3.0,423.5
2026-05-11 13:40:00,T3,28.57,6.47,7.24,0.351,5.5,418.2
2026-05-07 17:10:00,T4,29.72,7.27,6.71,0.168,3.1,421.2
2026-05-12 00:10:00,T1,28.96,7.39,7.17,0.153,3.2,418.5
2026-05-07 05:10:00,T1,28.55,6.71,6.7,0.155,3.0,420.7
2026-05-19 15:30:00,T4,29.8,7.07,7.02,0.228,3.2,421.3
2026-04-21 11:20:00,T2,28.29,6.55,7.13,0.192,3.9,423.0
2026-04-10 00:50:00,T4,28.64,7.14,6.85,0.177,3.0,416.8
2026-05-04 03:50:00,T1,28.57,6.85,6.79,0.123,3.0,419.9
2026-03-21 12:50:00,T1,28.02,7.0,6.74,0.167,3.5,420.5
2026-03-10 18:10:00,T3,28.39,6.81,7.0,0.394,6.6,417.8
2026-03-16 03:50:00,T4,28.22,6.82,6.88,0.155,3.1,420.0
2026-03-03 14:50:00,T3,27.98,7.24,7.19,0.244,4.3,419.8
2026-03-18 20:10:00,T1,28.54,7.47,6.79,0.235,3.5,419.1
2026-04-30 12:50:00,T4,29.26,6.46,6.75,1.284,3.2,421.1
2026-03-30 11:50:00,T2,27.98,5.55,7.09,0.195,2.9,418.2
2026-05-17 09:20:00,T3,28.37,6.19,7.09,0.287,4.9,417.6
2026-05-28 08:10:00,T4,29.47,5.44,6.8,0.417,6.8,423.0
2026-05-25 21:40:00,T3,29.13,7.54,6.86,0.179,3.5,421.0
2026-04-27 18:00:00,T1,28.84,6.13,6.72,2.136,6.5,423.8
2026-05-26 07:30:00,T2,28.64,6.36,6.84,0.17,3.0,426.2
2026-03-17 04:30:00,T4,28.12,6.64,6.86,0.145,3.6,427.8
2026-04-30 14:20:00,T2,28.54,6.31,6.75,1.35,5.0,419.5
2026-04-01 17:40:00,T4,28.59,7.47,7.05,0.194,3.6,424.0
2026-04-02 03:20:00,T2,28.39,5.45,7.02,0.17,3.2,421.9
2026-03-18 22:30:00,T1,28.51,7.59,6.79,0.179,3.6,419.0
2026-04-03 12:50:00,T1,28.05,6.88,6.95,0.16,3.5,419.6
2026-03-15 01:00:00,T2,28.43,7.22,6.91,0.143,3.1,421.7
2026-05-10 03:10:00,T1,28.66,6.91,7.22,0.148,3.2,421.0
2026-05-19 21:40:00,T3,29.02,7.54,7.04,0.155,3.3,417.9
